blockNumber,numberOfTransactions,gasUsed,timestamp,size
"9843","81","1701000","1585910544","9085"
"9844","0","0","1585910545","576"
"9845","81","1701000","1585910546","9086"
"9846","81","1701000","1585910547","9085"
"9847","0","0","1585910548","576"
"9848","81","1701000","1585910549","9085"
"9849","81","1701000","1585910550","9084"
"9850","0","0","1585910551","576"
"9851","81","1701000","1585910552","9085"
"9852","81","1701000","1585910553","9086"
"9853","0","0","1585910554","576"
"9854","81","1701000","1585910555","9086"
"9855","81","1701000","1585910556","9084"
"9856","0","0","1585910557","576"
"9857","81","1701000","1585910558","9085"
"9858","81","1701000","1585910559","9086"
"9859","0","0","1585910560","576"
"9860","81","1701000","1585910561","9086"
"9861","0","0","1585910562","576"
"9862","81","1701000","1585910563","9086"
"9863","81","1701000","1585910564","9084"
"9864","0","0","1585910565","576"
"9865","81","1701000","1585910566","9084"
"9866","81","1701000","1585910567","9084"
"9867","0","0","1585910568","576"
"9868","81","1701000","1585910569","9082"
"9869","81","1701000","1585910570","9085"
"9870","0","0","1585910571","576"
"9871","81","1701000","1585910572","9085"
"9872","81","1701000","1585910573","9085"
"9873","0","0","1585910574","576"
"9874","81","1701000","1585910575","9086"
"9875","81","1701000","1585910576","9086"
"9876","0","0","1585910577","576"
"9877","81","1701000","1585910578","9086"
"9878","81","1701000","1585910579","9085"
"9879","0","0","1585910580","576"
"9880","81","1701000","1585910581","9085"
"9881","81","1701000","1585910582","9084"
"9882","0","0","1585910583","576"
"9883","81","1701000","1585910584","9085"
"9884","81","1701000","1585910585","9085"
"9885","0","0","1585910586","576"
"9886","81","1701000","1585910587","9085"
"9887","81","1701000","1585910588","9086"
"9888","0","0","1585910589","576"
"9889","81","1701000","1585910590","9085"
"9890","81","1701000","1585910591","9085"
"9891","0","0","1585910592","576"
"9892","81","1701000","1585910593","9084"
"9893","81","1701000","1585910594","9084"
"9894","0","0","1585910595","576"
"9895","81","1701000","1585910596","9085"
"9896","81","1701000","1585910597","9086"
"9897","0","0","1585910598","576"
"9898","81","1701000","1585910599","9085"
"9899","81","1701000","1585910600","9086"
"9900","0","0","1585910601","576"
"9901","81","1701000","1585910602","9084"
"9902","81","1701000","1585910603","9084"
"9903","0","0","1585910604","576"
"9904","81","1701000","1585910605","9086"
"9905","81","1701000","1585910606","9085"
"9906","0","0","1585910607","576"
"9907","81","1701000","1585910608","9085"
"9908","81","1701000","1585910609","9086"
"9909","0","0","1585910610","576"
"9910","81","1701000","1585910611","9085"
"9911","81","1701000","1585910612","9084"
"9912","0","0","1585910613","576"
"9913","81","1701000","1585910614","9082"
"9914","81","1701000","1585910615","9086"
"9915","0","0","1585910616","576"
"9916","81","1701000","1585910617","9086"
"9917","81","1701000","1585910618","9085"
"9918","0","0","1585910619","576"
"9919","81","1701000","1585910620","9085"
"9920","81","1701000","1585910621","9084"
"9921","0","0","1585910622","576"
"9922","81","1701000","1585910623","9086"
"9923","81","1701000","1585910624","9086"
"9924","0","0","1585910625","576"
"9925","81","1701000","1585910626","9086"
"9926","81","1701000","1585910627","9086"
"9927","0","0","1585910628","576"
"9928","81","1701000","1585910629","9086"
"9929","81","1701000","1585910630","9083"
"9930","0","0","1585910631","576"
"9931","81","1701000","1585910632","9086"
"9932","81","1701000","1585910633","9085"
"9933","0","0","1585910634","576"
"9934","81","1701000","1585910635","9086"
"9935","0","0","1585910636","576"
"9936","0","0","1585910637","576"
"9937","0","0","1585910638","576"
"9938","0","0","1585910639","576"
"9939","81","1701000","1585910640","9086"
"9940","41","861000","1585910649","4885"
"9941","4","84000","1585911629","1001"
"9942","31","651000","1585911630","3836"
"9943","81","1701000","1585911631","9083"
"9944","0","0","1585911632","576"
"9945","81","1701000","1585911633","9084"
"9946","0","0","1585911634","576"
"9947","81","1701000","1585911635","9086"
"9948","0","0","1585911636","576"
"9949","81","1701000","1585911637","9085"
"9950","0","0","1585911638","576"
"9951","81","1701000","1585911639","9084"
"9952","0","0","1585911640","576"
"9953","81","1701000","1585911641","9083"
"9954","0","0","1585911642","576"
"9955","12","252000","1585911643","1841"
"9956","69","1449000","1585911644","7823"
"9957","81","1701000","1585911645","9084"
"9958","0","0","1585911646","576"
"9959","81","1701000","1585911647","9085"
"9960","0","0","1585911648","576"
"9961","81","1701000","1585911649","9086"
"9962","0","0","1585911650","576"
"9963","81","1701000","1585911651","9083"
"9964","0","0","1585911652","576"
"9965","81","1701000","1585911653","9085"
"9966","0","0","1585911654","576"
"9967","81","1701000","1585911655","9086"
"9968","0","0","1585911656","576"
"9969","81","1701000","1585911657","9086"
"9970","0","0","1585911658","576"
"9971","81","1701000","1585911659","9085"
"9972","0","0","1585911660","576"
"9973","81","1701000","1585911661","9086"
"9974","0","0","1585911662","576"
"9975","81","1701000","1585911663","9084"
"9976","0","0","1585911664","576"
"9977","81","1701000","1585911665","9086"
"9978","0","0","1585911666","576"
"9979","81","1701000","1585911667","9084"
"9980","0","0","1585911668","576"
"9981","81","1701000","1585911669","9086"
"9982","81","1701000","1585911673","9086"
"9983","0","0","1585911674","576"
"9984","0","0","1585911675","576"
"9985","0","0","1585911676","576"
"9986","81","1701000","1585911677","9085"
"9987","0","0","1585911678","576"
"9988","81","1701000","1585911679","9086"
"9989","81","1701000","1585911681","9084"
"9990","81","1701000","1585911684","9085"
"9991","81","1701000","1585911685","9086"
"9992","81","1701000","1585911693","9085"
"9993","81","1701000","1585911698","9086"
"9994","81","1701000","1585911704","9085"
"9995","81","1701000","1585911706","9086"
"9996","0","0","1585911707","576"
"9997","81","1701000","1585911710","9086"
"9998","81","1701000","1585911711","9086"
"9999","81","1701000","1585911717","9084"
"10000","81","1701000","1585911718","9084"
"10001","81","1701000","1585911728","9086"
"10002","81","1701000","1585911729","9085"
"10003","81","1701000","1585911731","9085"
"10004","0","0","1585911732","576"
"10005","81","1701000","1585911735","9086"
"10006","81","1701000","1585911736","9084"
"10007","0","0","1585911737","576"
"10008","81","1701000","1585911738","9085"
"10009","81","1701000","1585911742","9086"
"10010","81","1701000","1585911744","9086"
"10011","81","1701000","1585911747","9084"
"10012","0","0","1585911748","576"
"10013","69","1449000","1585911749","7825"
"10014","2","42000","1585911790","787"
"10015","57","1197000","1585911791","6509"
"10016","368","7728000","1585911792","38848"
"10017","84","1764000","1585911793","9317"
"10018","144","3024000","1585911794","15556"
"10019","213","4473000","1585911795","22731"
"10020","483","10143000","1585911796","50807"
"10021","109","2289000","1585911797","11915"
"10022","54","1134000","1585911798","6197"
"10023","312","6552000","1585911799","33022"
"10024","209","4389000","1585911800","22314"
"10025","472","9912000","1585911801","49663"
"10026","106","2226000","1585911802","11605"
"10027","84","1764000","1585911803","9315"
"10028","506","10626000","1585911804","53197"
"10029","100","2100000","1585911805","10981"
"10030","92","1932000","1585911806","10147"
"10031","239","5019000","1585911807","25434"
"10032","309","6489000","1585911808","32713"
"10033","419","8799000","1585911809","44151"
"10034","93","1953000","1585911810","10253"
"10035","141","2961000","1585911811","15245"
"10036","460","9660000","1585911812","48415"
"10037","73","1533000","1585911813","8172"
"10038","92","1932000","1585911814","10147"
"10039","280","5880000","1585911815","29696"
"10040","485","10185000","1585911816","51013"
"10041","100","2100000","1585911817","10980"
"10042","94","1974000","1585911818","10356"
"10043","283","5943000","1585911819","30006"
"10044","452","9492000","1585911820","47583"
"10045","100","2100000","1585911821","10981"
"10046","138","2898000","1585911822","14933"
"10047","223","4683000","1585911823","23772"
"10048","466","9786000","1585911824","49036"
"10049","98","2058000","1585911825","10773"
"10050","88","1848000","1585911826","9732"
"10051","510","10710000","1585911827","53616"
"10052","88","1848000","1585911828","9730"
"10053","110","2310000","1585911829","12021"
"10054","303","6363000","1585911830","32089"
"10055","428","8988000","1585911831","45086"
"10056","103","2163000","1585911832","11292"
"10057","135","2835000","1585911833","14616"
"10058","216","4536000","1585911834","23045"
"10059","436","9156000","1585911835","45919"
"10060","92","1932000","1585911836","10149"
"10061","131","2751000","1585911837","14202"
"10062","241","5061000","1585911838","25643"
"10063","430","9030000","1585911839","45298"
"10064","122","2562000","1585911840","13268"
"10065","198","4158000","1585911841","21167"
"10066","222","4662000","1585911842","23666"
"10067","193","4053000","1585911843","20653"
"10068","202","4242000","1585911844","21588"
"10069","530","11130000","1585911845","55697"
"10070","116","2436000","1585911846","12642"
"10071","79","1659000","1585911847","8797"
"10072","235","4935000","1585911848","25020"
"10073","458","9618000","1585911849","48207"
"10074","137","2877000","1585911850","14828"
"10075","148","3108000","1585911851","15972"
"10076","219","4599000","1585911852","23356"
"10077","259","5439000","1585911853","27515"
"10078","437","9177000","1585911854","46026"
"10079","91","1911000","1585911855","10042"
"10080","101","2121000","1585911856","11084"
"10081","502","10542000","1585911857","52787"
"10082","71","1491000","1585911858","7965"
"10083","100","2100000","1585911859","10980"
"10084","529","11109000","1585911860","55591"
"10085","99","2079000","1585911861","10876"
"10086","95","1995000","1585911862","10460"
"10087","270","5670000","1585911863","28656"
"10088","424","8904000","1585911864","44671"
"10089","140","2940000","1585911865","15140"
"10090","160","3360000","1585911866","17219"
"10091","166","3486000","1585911867","17841"
"10092","502","10542000","1585911868","52784"
"10093","100","2100000","1585911869","10979"
"10094","94","1974000","1585911870","10355"
"10095","275","5775000","1585911871","29180"
"10096","462","9702000","1585911872","48624"
"10097","90","1890000","1585911873","9940"
"10098","130","2730000","1585911874","14100"
"10099","248","5208000","1585911875","26370"
"10100","242","5082000","1585911876","25747"
"10101","451","9471000","1585911877","47479"
"10102","107","2247000","1585911878","11708"
"10103","103","2163000","1585911879","11292"
"10104","239","5019000","1585911880","25436"
"10105","480","10080000","1585911881","50495"
"10106","101","2121000","1585911882","11084"
"10107","117","2457000","1585911883","12747"
"10108","253","5313000","1585911884","26891"
"10109","243","5103000","1585911885","25852"
"10110","447","9387000","1585911886","47059"
"10111","101","2121000","1585911887","11083"
"10112","105","2205000","1585911888","11500"
"10113","259","5439000","1585911889","27513"
"10114","464","9744000","1585911890","48828"
"10115","96","2016000","1585911891","10564"
"10116","100","2100000","1585911892","10978"
"10117","237","4977000","1585911893","25228"
"10118","496","10416000","1585911894","52155"
"10119","101","2121000","1585911895","11085"
"10120","66","1386000","1585911896","7445"
"10121","253","5313000","1585911897","26891"
"10122","509","10689000","1585911898","53508"
"10123","111","2331000","1585911899","12124"
"10124","116","2436000","1585911900","12643"
"10125","243","5103000","1585911901","25852"
"10126","224","4704000","1585911902","23875"
"10127","226","4746000","1585911903","24085"
"10128","276","5796000","1585911904","29284"
"10129","228","4788000","1585911905","24288"
"10130","206","4326000","1585911906","22004"
"10131","236","4956000","1585911907","25120"
"10132","221","4641000","1585911908","23562"
"10133","150","3150000","1585911909","16177"
"10134","313","6573000","1585911910","33131"
"10135","403","8463000","1585911911","42490"
"10136","81","1701000","1585911912","9003"
"10137","229","4809000","1585911913","24389"
"10138","287","6027000","1585911914","30426"
"10139","233","4893000","1585911915","24811"
"10140","186","3906000","1585911916","19922"
"10141","206","4326000","1585911917","22005"
"10142","231","4851000","1585911918","24602"
"10143","203","4263000","1585911919","21688"
"10144","500","10500000","1585911920","52577"
"10145","98","2058000","1585911921","10772"
"10146","128","2688000","1585911922","13891"
"10147","234","4914000","1585911923","24914"
"10148","264","5544000","1585911924","28037"
"10149","439","9219000","1585911925","46234"
"10150","107","2247000","1585911926","11709"
"10151","93","1953000","1585911927","10252"
"10152","210","4410000","1585911928","22419"
"10153","518","10878000","1585911929","54450"
"10154","100","2100000","1585911930","10979"
"10155","128","2688000","1585911931","13891"
"10156","243","5103000","1585911932","25851"
"10157","240","5040000","1585911933","25533"
"10158","451","9471000","1585911934","47478"
"10159","115","2415000","1585911935","12541"
"10160","132","2772000","1585911936","14308"
"10161","274","5754000","1585911937","29075"
"10162","190","3990000","1585911938","20340"
"10163","213","4473000","1585911939","22731"
"10164","255","5355000","1585911940","27096"
"10165","447","9387000","1585911941","47064"
"10166","104","2184000","1585911942","11396"
"10167","150","3150000","1585911943","16180"
"10168","225","4725000","1585911944","23979"
"10169","243","5103000","1585911945","25850"
"10170","441","9261000","1585911946","46439"
"10171","100","2100000","1585911947","10979"
"10172","150","3150000","1585911948","16181"
"10173","223","4683000","1585911949","23773"
"10174","240","5040000","1585911950","25540"
"10175","448","9408000","1585911951","47168"
"10176","113","2373000","1585911952","12330"
"10177","130","2730000","1585911953","14101"
"10178","204","4284000","1585911954","21795"
"10179","237","4977000","1585911955","25227"
"10180","379","7959000","1585911956","39994"
"10181","148","3108000","1585911957","15972"
"10182","209","4389000","1585911958","22316"
"10183","174","3654000","1585911959","18674"
"10184","199","4179000","1585911960","21274"
"10185","491","10311000","1585911961","51640"
"10186","116","2436000","1585911962","12644"
"10187","259","5439000","1585911963","27515"
"10188","293","6153000","1585911964","31052"
"10189","185","3885000","1585911965","19817"
"10190","126","2646000","1585911966","13683"
"10191","337","7077000","1585911967","35624"
"10192","193","4053000","1585911968","20648"
"10193","145","3045000","1585911969","15661"
"10194","255","5355000","1585911970","27097"
"10195","415","8715000","1585911971","43736"
"10196","78","1638000","1585911972","8691"
"10197","198","4158000","1585911973","21170"
"10198","237","4977000","1585911974","25225"
"10199","221","4641000","1585911975","23564"
"10200","467","9807000","1585911976","49138"
"10201","99","2079000","1585911977","10876"
"10202","84","1764000","1585911978","9317"
"10203","273","5733000","1585911979","28971"
"10204","471","9891000","1585911980","49559"
"10205","100","2100000","1585911981","10980"
"10206","71","1491000","1585911982","7965"
"10207","272","5712000","1585911983","28867"
"10208","442","9282000","1585911984","46544"
"10209","96","2016000","1585911985","10565"
"10210","221","4641000","1585911986","23560"
"10211","214","4494000","1585911987","22836"
"10212","208","4368000","1585911988","22210"
"10213","407","8547000","1585911989","42905"
"10214","86","1806000","1585911990","9523"
"10215","188","3948000","1585911991","20130"
"10216","284","5964000","1585911992","30114"
"10217","202","4242000","1585911993","21587"
"10218","202","4242000","1585911994","21587"
"10219","491","10311000","1585911995","51639"
"10220","120","2520000","1585911996","13060"
"10221","102","2142000","1585911997","11189"
"10222","283","5943000","1585911998","30007"
"10223","200","4200000","1585911999","21381"
"10224","180","3780000","1585912000","19300"
"10225","511","10731000","1585912001","53717"
"10226","109","2289000","1585912002","11915"
"10227","107","2247000","1585912003","11707"
"10228","260","5460000","1585912004","27619"
"10229","236","4956000","1585912005","25120"
"10230","449","9429000","1585912006","47271"
"10231","105","2205000","1585912007","11498"
"10232","87","1827000","1585912008","9629"
"10233","303","6363000","1585912009","32092"
"10234","233","4893000","1585912010","24811"
"10235","434","9114000","1585912011","45715"
"10236","105","2205000","1585912012","11499"
"10237","137","2877000","1585912013","14828"
"10238","228","4788000","1585912014","24290"
"10239","458","9618000","1585912015","48206"
"10240","93","1953000","1585912016","10252"
"10241","145","3045000","1585912017","15658"
"10242","266","5586000","1585912018","28241"
"10243","213","4473000","1585912019","22731"
"10244","444","9324000","1585912020","46751"
"10245","103","2163000","1585912021","11289"
"10246","141","2961000","1585912022","15245"
"10247","268","5628000","1585912023","28446"
"10248","154","3234000","1585912024","16594"
"10249","245","5145000","1585912025","26059"
"10250","196","4116000","1585912026","20962"
"10251","221","4641000","1585912027","23562"
"10252","521","10941000","1585912028","54756"
"10253","116","2436000","1585912029","12645"
"10254","83","1743000","1585912030","9211"
"10255","183","3843000","1585912031","19607"
"10256","558","11718000","1585912032","58605"
"10257","113","2373000","1585912033","12333"
"10258","106","2226000","1585912034","11604"
"10259","255","5355000","1585912035","27097"
"10260","453","9513000","1585912036","47686"
"10261","82","1722000","1585912037","9109"
"10262","119","2499000","1585912038","12956"
"10263","273","5733000","1585912039","28969"
"10264","456","9576000","1585912040","47996"
"10265","107","2247000","1585912041","11709"
"10266","112","2352000","1585912042","12227"
"10267","262","5502000","1585912043","27825"
"10268","228","4788000","1585912044","24289"
"10269","454","9534000","1585912045","47790"
"10270","101","2121000","1585912046","11084"
"10271","82","1722000","1585912047","9108"
"10272","286","6006000","1585912048","30324"
"10273","460","9660000","1585912049","48414"
"10274","101","2121000","1585912050","11083"
"10275","132","2772000","1585912051","14309"
"10276","231","4851000","1585912052","24603"
"10277","464","9744000","1585912053","48826"
"10278","110","2310000","1585912054","12021"
"10279","54","1134000","1585912055","6197"
"10280","264","5544000","1585912056","28033"
"10281","475","9975000","1585912057","49978"
"10282","120","2520000","1585912058","13060"
"10283","103","2163000","1585912059","11292"
"10284","254","5334000","1585912060","26994"
"10285","437","9177000","1585912061","46026"
"10286","140","2940000","1585912062","15139"
"10287","112","2352000","1585912063","12228"
"10288","261","5481000","1585912064","27723"
"10289","459","9639000","1585912065","48312"
"10290","86","1806000","1585912066","9524"
"10291","146","3066000","1585912067","15762"
"10292","247","5187000","1585912068","26267"
"10293","231","4851000","1585912069","24600"
"10294","139","2919000","1585912070","15037"
"10295","543","11403000","1585912071","57050"
"10296","112","2352000","1585912072","12228"
"10297","137","2877000","1585912073","14828"
"10298","240","5040000","1585912074","25538"
"10299","225","4725000","1585912075","23977"
"10300","448","9408000","1585912076","47167"
"10301","98","2058000","1585912077","10773"
"10302","96","2016000","1585912078","10564"
"10303","265","5565000","1585912079","28136"
"10304","472","9912000","1585912080","49665"
"10305","105","2205000","1585912081","11501"
"10306","117","2457000","1585912082","12749"
"10307","307","6447000","1585912083","32502"
"10308","198","4158000","1585912084","21172"
"10309","235","4935000","1585912085","25021"
"10310","213","4473000","1585912086","22732"
"10311","171","3591000","1585912087","18365"
"10312","511","10731000","1585912088","53715"
"10313","110","2310000","1585912089","12016"
"10314","76","1596000","1585912090","8483"
"10315","285","5985000","1585912091","30218"
"10316","4","84000","1585912092","997"
"10317","1","21000","1585912265","684"
"10318","32","672000","1585912266","3941"
"10319","156","3276000","1585912267","16958"
"10320","26","546000","1585912268","3310"
"10321","165","3465000","1585912269","17904"
"10322","27","567000","1585912270","3416"
"10323","167","3507000","1585912271","18112"
"10324","24","504000","1585912272","3101"
"10325","159","3339000","1585912273","17273"
"10326","21","441000","1585912274","2785"
"10327","163","3423000","1585912275","17696"
"10328","32","672000","1585912276","3941"
"10329","19","399000","1585912277","2576"
"10330","84","1764000","1585912278","9401"
"10331","180","3780000","1585912279","19479"
"10332","160","3360000","1585912280","17378"
"10333","33","693000","1585912281","4046"
"10334","153","3213000","1585912282","16641"
"10335","25","525000","1585912283","3206"
"10336","159","3339000","1585912284","17276"
"10337","29","609000","1585912285","3626"
"10338","161","3381000","1585912286","17484"
"10339","27","567000","1585912287","3416"
"10340","158","3318000","1585912288","17166"
"10341","28","588000","1585912289","3521"
"10342","155","3255000","1585912290","16854"
"10343","30","630000","1585912291","3731"
"10344","160","3360000","1585912292","17377"
"10345","27","567000","1585912293","3416"
"10346","157","3297000","1585912294","17063"
"10347","25","525000","1585912295","3206"
"10348","156","3276000","1585912296","16960"
"10349","25","525000","1585912297","3205"
"10350","72","1512000","1585912298","8139"
"10351","183","3843000","1585912299","19796"
"10352","28","588000","1585912300","3521"
"10353","156","3276000","1585912301","16960"
"10354","28","588000","1585912302","3519"
"10355","155","3255000","1585912303","16855"
"10356","34","714000","1585912304","4150"
"10357","155","3255000","1585912305","16854"
"10358","2","42000","1585912306","789"
"10359","1","21000","1585912417","684"
"10360","30","630000","1585912418","3731"
"10361","63","1323000","1585912419","7195"
"10362","329","6909000","1585912420","35124"
"10363","63","1323000","1585912421","7194"
"10364","68","1428000","1585912422","7721"
"10365","389","8169000","1585912423","41422"
"10366","58","1218000","1585912424","6670"
"10367","114","2394000","1585912425","12550"
"10368","367","7707000","1585912426","39114"
"10369","55","1155000","1585912427","6355"
"10370","62","1302000","1585912428","7091"
"10371","331","6951000","1585912429","35333"
"10372","55","1155000","1585912430","6356"
"10373","84","1764000","1585912431","9400"
"10374","411","8631000","1585912432","43726"
"10375","52","1092000","1585912433","6040"
"10376","64","1344000","1585912434","7301"
"10377","381","8001000","1585912435","40581"
"10378","70","1470000","1585912436","7931"
"10379","62","1302000","1585912437","7091"
"10380","377","7917000","1585912438","40156"
"10381","62","1302000","1585912439","7090"
"10382","64","1344000","1585912440","7300"
"10383","369","7749000","1585912441","39320"
"10384","68","1428000","1585912442","7721"
"10385","116","2436000","1585912443","12760"
"10386","212","4452000","1585912444","22840"
"10387","261","5481000","1585912445","27983"
"10388","165","3465000","1585912446","17905"
"10389","118","2478000","1585912447","12971"
"10390","268","5628000","1585912448","28718"
"10391","185","3885000","1585912449","20001"
"10392","75","1575000","1585912450","8456"
"10393","431","9051000","1585912451","45831"
"10394","67","1407000","1585912452","7616"
"10395","90","1890000","1585912453","10030"
"10396","392","8232000","1585912454","41735"
"10397","55","1155000","1585912455","6355"
"10398","91","1911000","1585912456","10133"
"10399","418","8778000","1585912457","44467"
"10400","68","1428000","1585912458","7721"
"10401","42","882000","1585912459","4991"
"10402","1","21000","1585912555","684"
"10403","40","840000","1585912556","4781"
"10404","88","1848000","1585912557","9821"
"10405","120","2520000","1585912558","13181"
"10406","479","10059000","1585912559","50871"
"10407","91","1911000","1585912560","10135"
"10408","102","2142000","1585912561","11288"
"10409","259","5439000","1585912562","27769"
"10410","379","7959000","1585912563","40371"
"10411","184","3864000","1585912564","19900"
"10412","134","2814000","1585912565","14647"
"10413","193","4053000","1585912566","20844"
"10414","345","7245000","1585912567","36802"
"10415","185","3885000","1585912568","19999"
"10416","52","1092000","1585912569","6039"
"10417","455","9555000","1585912570","48349"
"10418","97","2037000","1585912571","10765"
"10419","91","1911000","1585912572","10135"
"10420","494","10374000","1585912573","52450"
"10421","216","4536000","1585912574","23260"
"10422","48","1008000","1585912575","5619"
"10423","235","4935000","1585912576","25256"
"10424","272","5712000","1585912577","29137"
"10425","168","3528000","1585912578","18217"
"10426","165","3465000","1585912579","17904"
"10427","565","11865000","1585912580","59898"
"10428","182","3822000","1585912581","19686"
"10429","117","2457000","1585912582","12865"
"10430","348","7308000","1585912583","37118"
"10431","121","2541000","1585912584","13282"
"10432","145","3045000","1585912585","15805"
"10433","265","5565000","1585912586","28398"
"10434","397","8337000","1585912587","42262"
"10435","165","3465000","1585912588","17904"
"10436","330","6930000","1585912589","35229"
"10437","195","4095000","1585912590","21053"
"10438","329","6909000","1585912591","35125"
"10439","289","6069000","1585912592","30922"
"10440","74","1554000","1585912593","8351"
"10441","510","10710000","1585912594","54121"
"10442","108","2268000","1585912595","11920"
"10443","163","3423000","1585912596","17695"
"10444","149","3129000","1585912597","16225"
"10445","6","126000","1585912598","1211"
"10446","1","21000","1585912693","684"
"10447","7","147000","1585912694","1316"
"10448","58","1218000","1585912695","6670"
"10449","432","9072000","1585912696","45935"
"10450","98","2058000","1585912697","10871"
"10451","72","1512000","1585912698","8141"
"10452","465","9765000","1585912699","49400"
"10453","84","1764000","1585912700","9400"
"10454","70","1470000","1585912701","7931"
